"supplier_name","address","phone"
"深圳安杰商贸有限公司               ","广东 深圳市 深圳沙井商业街4#217","13760404756"
"侯林（个体经营）                 ","广东 深圳市 深圳沙井上辽村鸿福楼二楼","13360509206"
"格力贸易有限公司                 ","广东 深圳市 深圳沙井上寮商业街6栋","13798381665"
"胜峰精密模具五金制品厂              ","广东 深圳市 深圳沙井上南宝光工业区(上南东路235号)","13316821230"
"深圳市正好（华美）手板模型技术有限公司 手板部  ","广东 深圳市 深圳沙井上南五金装饰城Ｂ栋１０５号","13823522858"
"力士精工五金制品厂                ","广东 深圳市 深圳沙井上星第三工业区","13828899269"
"鸿粤木艺制品厂                  ","广东 深圳市 深圳沙井新安路","13924613759"
"深圳市新利达二手仪器仪表有限公司         ","广东 深圳市 深圳沙井新桥","13510176301"
"深圳市东亚二手电子仪器仪表有限公司        ","广东 深圳市 深圳沙井新桥","13510749551"
"明伟包装公司                   ","广东 深圳市 深圳沙井新桥第2工业区","13632528580"
"三井木科技有限公司                ","广东 深圳市 深圳沙井新桥金元一路","13714565775"
"深圳协成手袋厂 (业务部)            ","广东 深圳市 深圳沙井镇大郎山工业区","13530032694"
"神龙实业有限公司                 ","广东 深圳市 深圳沙井镇帝堂路24号","13249462878"
"深圳市金星贸易有限公司              ","广东 深圳市 深圳沙井镇洪田工业区","13352901239"
"深圳恒利饰品厂                  ","广东 深圳市 深圳沙井镇上星村上星路12号","13723428286"
"深圳特升贸易有限公司(进出口部）         ","广东 深圳市 深圳沙头角三家店购物中心","13802560793"
"海阔模型设计制作公司               ","广东 深圳市 深圳沙湾樟树布新塘东三巷","13824381515"
"深圳直递广告有限公司（原直递广告部）       ","广东 深圳市 深圳商报社","13684915084"
"伟讯视传贸易有限公司               ","广东 深圳市 深圳上梅林梅兴苑11栋608","13715330818"
"广东金华贸易经济发展集团公司           ","广东 深圳市 深圳蛇口","13923862626"
"深圳中集木业公司                 ","广东 深圳市 深圳蛇口港湾大道6号","13510582910"
"深圳市好美水科技开发有限公司总部         ","广东 深圳市 深圳蛇口工业八路60号华园大厦七楼","13393721702"
"深圳市启元达精细化工有限公司技术部        ","广东 深圳市 深圳蛇口工业八路桃花园2B1301","13554875776"
"深圳市好美水科技开发有限公司招商部        ","广东 深圳市 深圳蛇口工业八路西段二栋华园大厦","13662230581"
"深圳市明鑫工业材料有限公司——稀有金属事业部   ","广东 深圳市 深圳蛇口海王大厦b栋25层E、F","13510569236"
"深圳市好利来贸易有限公司(贸易公司)       ","广东 深圳市 深圳蛇口花果山大厦B座1205室","13302483527"
"深圳浩林实业有限公司               ","广东 深圳市 深圳蛇口泗海大厦D-304","13600000000"
"法胜特精密零件有限公司              ","广东 深圳市 深圳蛇口太子路1号新时代广场22H","13242060996"
"美国MBR实业有限公司深圳代表处         ","广东 深圳市 深圳蛇口兴华工业大厦7栋三楼C座","13242085249"
"深圳市锐能机械有限公司              ","广东 深圳市 深圳蛇口兴华路","13290808690"
"康众室内空气污染检测治理中心           ","广东 深圳市 深圳深南大道","13714392800"
"深圳ITAT集团                 ","广东 深圳市 深圳深南大道安联大厦33层","13714605477"
"雅佳影音多媒体(中山)有限公司深圳分公司     ","广东 深圳市 深圳深南大道航天大厦5A","13590106222"
"爱而发实业有限公司                ","广东 深圳市 深圳深南东路","13554943326"
"深圳市纳斯卡网络通讯科技有限公司         ","广东 深圳市 深圳深南东路1027文华大厦西座26楼C","13798425434"
"深圳市明英达实业发展有限公司(贸易)       ","广东 深圳市 深圳深南东路1086号集浩大厦A座1702室","13824346881"
"深圳万盛电子科技有限公司             ","广东 深圳市 深圳深南东路２１０５号","13316882217"
"深圳金港湾实业发展有限公司            ","广东 深圳市 深圳深南东路5015号金丰城大厦A座702室","13714665903"
"深圳购书中心                   ","广东 深圳市 深圳深南中路","13714868755"
"深圳亨利兴生物科技有限公司业务部         ","广东 深圳市 深圳深南中路2008号华联大厦1801室","13543292979"
"北海银河电子有限公司               ","广东 深圳市 深圳深南中路2070号电子科技大厦C座33F","13725529427"
"深圳市平乔半导体有限公司             ","广东 深圳市 深圳深南中路2201号嘉麟豪庭C座1401","13751169732"
"深圳特区华侨城中国旅行社瑞琪信息咨询部      ","广东 深圳市 深圳深南中路北方大厦4楼","13543340282"
"深圳市天视广告有限公司              ","广东 深圳市 深圳深南中路财富广场B座15楼","13823119620"
"深圳力盛达科技有限公司              ","广东 深圳市 深圳深南中路电子科技大厦B座赛格（万商汇）数码城三楼3051","13923497555"
"天浩洋环保科技有限公司              ","广东 深圳市 深圳深南中路华丰大厦1208室","13713878765"
"深圳鑫创锐科技有限公司业务部           ","广东 深圳市 深圳深南中路华能大厦2102室","13528432144"
"深圳市昆胜科技有限公司              ","广东 深圳市 深圳深南中路华能大厦707","13554987734"
"深圳深科手机联营有限公司             ","广东 深圳市 深圳深南中路南科大厦","13713840002"
"深圳汇盛通讯商行                 ","广东 深圳市 深圳深南中路双龙通讯市场","13554968862"
"深圳鹏城康辉国际旅行社              ","广东 深圳市 深圳深业大厦","13631567580"
"永发物资集团有限公司               ","广东 深圳市 深圳深圳罗湖区嘉宾路海燕阁8号","13927481205"
"深圳立昌科技有限公司               ","广东 深圳市 深圳石岩","13714549350"
"恩泽瑞显示科技有限公司              ","广东 深圳市 深圳石岩","13927410636"
"协晖二手注塑机械公司               ","广东 深圳市 深圳石岩宝燃加油站往石岩方向200处","13809893894"
"山东环球钢球总厂                 ","广东 深圳市 深圳石岩官田","13509686045"
"深圳鑫弘泰精密五金制品有限公司          ","广东 深圳市 深圳石岩街道办石头山工业区荔枝园旁","13530609295"
"深圳电光比龙显示科技有限公司           ","广东 深圳市 深圳石岩麻布新村","13302995588"
"绿围新材料深圳有限公司              ","广东 深圳市 深圳石岩水田石龙仔6号B座","13682588954"
"合益五金厂                    ","广东 深圳市 深圳石岩水田收费站侧华惠二楼合益五金首饰","13242004160"
"深圳石岩顺捷玻璃机械厂              ","广东 深圳市 深圳石岩园邻","13620220148"
"深圳市锐杰特橡胶制品有限公司           ","广东 深圳市 深圳石岩园岭","13246771504"
"深圳市顺利精品包装有限公司            ","广东 深圳市 深圳石岩镇罗租村第五工业区","13360073458"
"深圳品坚五金制品厂                ","广东 深圳市 深圳石岩镇罗租大道南三巷11号","13380307048"
"深圳金英制版设备有限公司             ","广东 深圳市 深圳石岩镇应人石新村2巷7栋","13823529986"
"深圳市煌朝玻璃有限公司              ","广东 深圳市 深圳石岩镇园岭老村新厂房一栋","13510966730"
"深圳市九科电子公司                ","广东 深圳市 深圳市","13600435134"
"深圳市飞达贸易有限公司              ","广东 深圳市 深圳市","13312905650"
"深圳市宝源科技有限公司              ","广东 深圳市 深圳市","13556855426"
"珠海金品集团金胜电子深圳办事处          ","广东 深圳市 深圳市","13662266336"
"深圳市（广东）五星太阳能有限公司         ","广东 深圳市 深圳市","13715389913"
"公隆实业股份有限公司               ","广东 深圳市 深圳市","13714391429"
"深圳市裕晟科技有限公司(源昌电子厂)       ","广东 深圳市 深圳市","13316852932"
"华胜电线电缆厂                  ","广东 深圳市 深圳市","13689592394"
"深圳市再尔贸易公司                ","广东 深圳市 深圳市","13713831629"
"深圳市麦科逊电子有限公司             ","广东 深圳市 深圳市","13714663144"
"深圳市三联木制品厂销售部             ","广东 深圳市 深圳市","13602692006"
"阳光时尚饰品商贸行                ","广东 深圳市 深圳市","13760476421"
"深圳清华同方股份有限公司-AV事业部       ","广东 深圳市 深圳市","13590360202"
"金蜂园蜜蜂场                   ","广东 深圳市 深圳市","13554805305"
"深圳市鸿生五金塑胶资源有限公司          ","广东 深圳市 深圳市","15920018268"
"深圳好达物流有限公司               ","广东 深圳市 深圳市","13715254881"
"深圳市恒达机电设备经营部             ","广东 深圳市 深圳市","13823147785"
"深圳市永兴特种安全器材有限公司          ","广东 深圳市 深圳市","13699819697"
"深圳市无名表业有限公司              ","广东 深圳市 深圳市","13249851549"
"深圳久鼎软件工作室                ","广东 深圳市 深圳市","13714394994"
"国际体育管理集团                 ","广东 深圳市 深圳市","13543278002"
"深圳市弘发电工线材有限公司            ","广东 深圳市 深圳市","13682500867"
"深圳市旭华数码有限公司              ","广东 深圳市 深圳市","13670287636"
"深圳市富鹏科技有限公司              ","广东 深圳市 深圳市","13724309137"
"深圳市千代田实业有限公司 业务部         ","广东 深圳市 深圳市","13632975696"
"星成鞋材有限公司                 ","广东 深圳市 深圳市","13760437327"
"深圳市大众印刷有限公司              ","广东 深圳市 深圳市","13714962448"
"红城数码电子经营部                ","广东 深圳市 深圳市","13530333476"
"深圳市宇昕科技有限公司              ","广东 深圳市 深圳市","13926560387"
"深圳市理想线切割设备有限公司           ","广东 深圳市 深圳市","13825232308"
"新思路窗饰智能遮阳技术有限公司          ","广东 深圳市 深圳市","13510060216"
"深圳市金猴进出口贸易有限公司           ","广东 深圳市 深圳市","13826511609"
"深圳金圣电子有限公司               ","广东 深圳市 深圳市","13632500713"
