"part_name","manufacturer","retail_price","supply_price"
"8路视频切换器","福建省银象电器有限公司              ","3940.00","3989.4090000000"
"钢质无缝气瓶","锡山市恒达电机有限公司              ","395.00","3319.5600000000"
"钢质无缝气瓶","锡山市恒达电机有限公司              ","395.00","3083.5090000000"
"电动垂直板式蝶阀","湖南衡南电机厂                  ","3950.00","7330.0550000000"
"升降直通式止回阀","湖南衡南电机厂                  ","3950.00","9282.1130000000"
"压缩空气瓶","燎原防爆电器有限公司               ","3950.00","9545.9420000000"
"重型五铧犁","顺德市银河摩托车实业有限公司           ","3950.00","4151.9240000000"
"自耦变压器","山东聊城拖拉机厂                 ","3950.00","4642.2440000000"
"高压真空接触器","山东巨力股份有限公司               ","3950.00","7449.4280000000"
"高压真空接触器","山东巨力股份有限公司               ","3950.00","8539.7380000000"
"高压真空接触器","山东巨力股份有限公司               ","3950.00","9421.2990000000"
"黑白摄像机","湖南衡南电机厂                  ","396.00","4726.2090000000"
"气动垂直板式蝶阀","燎原防爆电器有限公司               ","3960.00","5566.2100000000"
"气动垂直板式蝶阀","黑龙江省鸡西市电机厂               ","3960.00","8663.1290000000"
"气动垂直板式蝶阀","黑龙江省鸡西市电机厂               ","3960.00","7380.7680000000"
"气动垂直板式蝶阀","福建省银象电器有限公司              ","3960.00","7132.7860000000"
"水喷射泵","福建省银象电器有限公司              ","3960.00","4629.3230000000"
"高浓度搅拌槽","福建省银象电器有限公司              ","3960.00","4338.3470000000"
"筒式微孔过滤器","福建省银象电器有限公司              ","3960.00","6390.0090000000"
"摄像机","山东泰安电机厂                  ","3960.00","6259.3240000000"
"浮子液位计","北京佩特来电器有限公司              ","3960.00","7610.4630000000"
"木工榫槽机","锡山市恒达电机有限公司              ","3970.00","8312.0480000000"
"四面刨","锡山市恒达电机有限公司              ","3970.00","4961.4210000000"
"榫槽机","锡山市恒达电机有限公司              ","3970.00","8709.3600000000"
"榫槽机","锡山市恒达电机有限公司              ","3970.00","4454.9930000000"
"离心通风机","湖南衡南电机厂                  ","3970.00","5999.8180000000"
"汽车外部整形机","福建省银象电器有限公司              ","3970.00","8446.0490000000"
"控制式自整角发送机","昆明电缆有限责任公司               ","525.00","5850.3080000000"
"诺亚舟掌上电脑","西安波威植松动力有限公司             ","398.00","5702.6930000000"
"诺亚舟掌上电脑","西安波威动力有限公司               ","398.00","3394.1800000000"
"诺亚舟掌上电脑","西安波威动力有限公司               ","398.00","5986.1360000000"
"诺亚舟掌上电脑","西安波威动力有限公司               ","398.00","6181.9470000000"
"诺亚舟掌上电脑","山东泰安电机厂                  ","398.00","2195.4430000000"
"诺亚舟掌上电脑","山东泰安电机厂                  ","398.00","2747.8550000000"
"诺亚舟掌上电脑","山东泰安电机厂                  ","398.00","9392.6900000000"
"诺亚舟掌上电脑","山东泰安电机厂                  ","398.00","925.0520000000"
"诺亚舟掌上电脑","山东泰安电机厂                  ","398.00","5563.9340000000"
"诺亚舟掌上电脑","中国人民电器集团                 ","398.00","2653.9170000000"
"诺亚舟掌上电脑","广东省肇庆电机有限公司              ","398.00","9074.0670000000"
"部分回转阀门电动装置","四川川仪仪表有限责任公司             ","3980.00","5513.9650000000"
"木工平刨床","国营九○六厂                   ","3980.00","6057.1100000000"
"木工平刨床","国营九○六厂                   ","3980.00","9003.5770000000"
"HP掌上电脑","贵州永安电机总厂                 ","3980.00","5708.8260000000"
"HP掌上电脑","贵州永安电机总厂                 ","3980.00","4433.5290000000"
"HP掌上电脑","河南滑县电机厂                  ","3980.00","5066.0190000000"
"神舟台式电脑","河南滑县电机厂                  ","3980.00","7282.8340000000"
"整流变压器","锡山市恒达电机有限公司              ","3980.00","8645.4770000000"
"整流变压器","锡山市恒达电机有限公司              ","3980.00","9724.8980000000"
"HP掌上电脑","湖南衡南电机厂                  ","3980.00","5914.9680000000"
"HP掌上电脑","湖南衡南电机厂                  ","3980.00","8469.6260000000"
"HP掌上电脑","湖南衡南电机厂                  ","3980.00","6732.2790000000"
"复印机","燎原防爆电器有限公司               ","3980.00","6253.3710000000"
"清华同方台式机","中国长城电器集团有限公司             ","3988.00","5028.9770000000"
"清华同方台式机","保定北方调速有限公司               ","3988.00","8977.0980000000"
"纷腾扫描仪","保定北方调速有限公司               ","399.00","3583.7080000000"
"联想数码产品","保定北方调速有限公司               ","399.00","8360.0210000000"
"联想数码产品","保定北方调速有限公司               ","399.00","7651.5530000000"
"纷腾扫描仪","湖南衡南电机厂                  ","399.00","7515.1890000000"
"联想数码产品","上海南洋电机厂                  ","399.00","4520.2200000000"
"联想数码产品","上海南洋电机厂                  ","399.00","4185.8030000000"
"联想数码产品","上海南洋电机厂                  ","399.00","5182.3280000000"
"隔爆型三相异步电动机","西安波威动力有限公司               ","3990.00","7905.5160000000"
"KYJV450／750V铜芯交联聚氯乙烯绝缘聚氯乙烯护套控制电缆","福建省银象电器有限公司              ","3990.00","7217.1970000000"
"TCL台式电脑","上海南洋电机厂                  ","3998.00","4859.3930000000"
"TCL台式电脑","兰州电机集团有限责任公司             ","3998.00","7387.3330000000"
"TCL台式电脑","福建省银象电器有限公司              ","3998.00","8300.7490000000"
"神舟台式电脑","福建省银象电器有限公司              ","3998.00","5249.7990000000"
"神舟台式电脑","福建省银象电器有限公司              ","3998.00","7434.7860000000"
"神舟台式电脑","福建省银象电器有限公司              ","3998.00","7844.3280000000"
"神舟台式机","山东泰安电机厂                  ","3998.00","9971.5140000000"
"TCL台式电脑","西安波威植松动力有限公司             ","3998.00","7113.5410000000"
"TCL台式电脑","西安波威动力有限公司               ","3998.00","6052.6000000000"
"神舟台式电脑","中国人民电器集团                 ","3999.00","6159.6720000000"
"方正台式机","中国人民电器集团                 ","3999.00","7148.4580000000"
"TCL台式电脑","贵州永安电机总厂                 ","3999.00","9398.0590000000"
"TCL台式电脑","贵州永安电机总厂                 ","3999.00","9877.0800000000"
"TCL台式电脑","湖南衡南电机厂                  ","3999.00","4880.7280000000"
"神舟台式电脑","温州市双屿仪表厂                 ","3999.00","4234.9930000000"
"纷腾扫描仪","博山电机厂                    ","3999.00","4813.4030000000"
"TCL台式电脑","锡山市恒达电机有限公司              ","3999.00","4909.3920000000"
"条码扫描器","锡山市恒达电机有限公司              ","400.00","1870.8400000000"
"条码扫描器","福建省银象电器有限公司              ","400.00","4676.3100000000"
"条码扫描器","福建省银象电器有限公司              ","400.00","3116.2210000000"
"电动垂直板式蝶阀","保定北方调速有限公司               ","4000.00","7096.2890000000"
"升降直通式止回阀","湖南衡南电机厂                  ","4000.00","4148.7010000000"
"升降直通式止回阀","湖南衡南电机厂                  ","4000.00","7683.1640000000"
"PHILIPS显示器","国营青峰机械厂                  ","4000.00","5405.7910000000"
"PHILIPS显示器","国营青峰机械厂                  ","4000.00","8267.3180000000"
"智能压力变送器","天津市微电机公司                 ","4000.00","8624.0710000000"
"升降立式底阀","黑龙江省鸡西市电机厂               ","4010.00","6342.0780000000"
"圆盘犁","黑龙江省鸡西市电机厂               ","4010.00","7821.0790000000"
"单相反时限过电流保护继电器","保定北方调速有限公司               ","4010.00","6168.0210000000"
"发电机转子一点接地保护继电器","南平电机厂（马尾分厂）              ","4010.00","9617.0880000000"
"CEFR／SA0.6／1kv乙丙橡皮绝缘氯丁_胶护套阻燃船用软电缆","湘潭电机厂                    ","4010.00","7668.6150000000"
"CEFR／SA0.6／1kv乙丙橡皮绝缘氯丁_胶护套阻燃船用软电缆","湘潭电机厂                    ","4010.00","7744.5230000000"
"CEFR／SA0.6／1kv乙丙橡皮绝缘氯丁_胶护套阻燃船用软电缆","湘潭电机厂                    ","4010.00","9002.2970000000"
"单铂铑热电偶（单支）","南京南华大方电机有限公司             ","4010.00","6414.6530000000"
"截断机","杭州中达电机有限公司               ","4020.00","9266.8800000000"
"板框压滤机","四川川仪仪表有限责任公司             ","4020.00","5372.9870000000"
"冶金及起重用电动机","贵州永安电机总厂                 ","4020.00","8980.0980000000"
"冶金及起重用电动机","贵州永安电机总厂                 ","4020.00","7829.8080000000"
"交流稳压器","湘潭电机厂                    ","4030.00","9976.2530000000"
"交流稳压器","湘潭电机厂                    ","4030.00","7258.0880000000"
"YZ、YZW500V中型橡套电缆","西安波威植松动力有限公司             ","4030.00","6558.2190000000"
"铜芯聚乙烯绝缘金属护套市内电话电缆","西安波威植松动力有限公司             ","4030.00","4517.5480000000"
"管路系统","中国人民电器集团                 ","4040.00","4531.2670000000"
"切参机","燎原防爆电器有限公司               ","4040.00","5952.3360000000"
"42in针织机","保定北方调速有限公司               ","4040.00","5358.5830000000"
"42in针织机","保定北方调速有限公司               ","4040.00","8791.2470000000"
"铜芯薄皮泡沫聚烯烃绝缘填充式挡潮层聚乙烯护套市内通信电缆","保定北方调速有限公司               ","4040.00","7906.8630000000"
"铜芯实心聚烯烃绝缘填充式挡潮层聚乙烯护套市内通信电缆","保定北方调速有限公司               ","4040.00","8036.6430000000"
"填料箱","上海仪表电机厂                  ","405.00","512.8849000000"
